1875 1.000 112490.551
3797 2.000 113884.661
5732 3.000 114639.580
7621 4.000 114310.913
9515 5.001 114162.624
11394 6.000 113935.955
13319 7.000 114161.014
15240 8.000 114297.528
17123 9.000 114153.168
19018 10.000 114106.619
20925 11.001 114130.802
22817 12.000 114083.831
24730 13.000 114137.654
26613 14.000 114053.262
28541 15.000 114162.074
30429 16.000 114108.080
32307 17.000 114023.881
34189 18.000 113962.447
36022 19.000 113751.954
37877 20.000 113630.352
39737 21.000 113533.453
41613 22.000 113489.041
43509 23.000 113501.487
45352 24.000 113378.918
47212 25.001 113305.591
49092 26.000 113288.486
51002 27.000 113336.695
52875 28.000 113302.734
54765 29.000 113306.346
56655 30.000 113309.739
58554 31.000 113329.171
60421 32.000 113288.614
62265 33.000 113208.501
63627 34.001 112279.688
64227 35.001 110101.450
65216 36.001 108690.649
66836 37.000 108382.421
68441 38.000 108063.557
70290 39.000 108137.341
71982 40.000 107971.812
73695 41.000 107846.118
75537 42.000 107909.769
77428 43.000 108037.929
79320 44.000 108163.275
81123 45.000 108163.551
83031 46.001 108299.729
84920 47.000 108407.387
86818 48.000 108522.183
88751 49.000 108674.343
90268 50.000 108321.128
92173 51.000 108438.792
93976 52.000 108433.312
95861 53.000 108521.254
97721 54.000 108578.551
99627 55.000 108683.708
101551 56.000 108804.497
103463 57.000 108908.176
105357 58.000 108989.605
107250 59.000 109067.693
108791 60.000 108790.208
