1941 1.000 116443.232
3876 2.000 116267.443
5846 3.000 116910.803
7736 4.000 116028.281
9694 5.000 116327.000
11640 6.000 116394.277
13590 7.000 116479.574
15534 8.000 116498.796
17456 9.000 116372.118
19374 10.000 116239.002
21292 11.000 116137.569
23230 12.000 116149.739
25183 13.001 116222.642
27103 14.000 116152.893
29037 15.000 116147.466
30975 16.000 116155.967
32915 17.000 116168.668
34817 18.000 116055.248
36718 19.000 115951.335
38610 20.000 115828.651
40520 21.000 115769.709
42379 22.000 115577.284
44322 23.000 115621.080
46188 24.000 115469.793
48095 25.000 115426.961
49961 26.000 115293.830
51916 27.000 115367.739
53838 28.000 115365.857
55776 29.000 115398.613
57760 30.000 115518.417
59244 31.000 114665.019
61161 32.000 114675.431
63097 33.000 114720.563
65017 34.000 114734.570
66936 35.000 114746.691
68871 36.000 114784.008
70833 37.000 114864.166
72751 38.000 114869.525
74685 39.000 114899.384
76627 40.000 114939.279
78563 41.000 114969.871
80506 42.000 115008.007
82446 43.000 115040.195
84357 44.000 115031.925
86286 45.000 115047.686
87896 46.000 114645.925
89839 47.000 114687.975
91792 48.000 114739.374
93714 49.000 114750.898
95649 50.000 114778.017
97623 51.000 114849.604
99538 52.000 114850.542
101479 53.000 114881.590
103403 54.000 114892.065
105352 55.000 114929.260
107274 56.000 114936.108
109206 57.000 114952.706
111128 58.000 114959.736
113053 59.000 114968.471
114762 60.001 114760.883
