1665 1.000 99865.147
3564 2.000 106911.287
5462 3.000 109229.113
7342 4.000 110121.438
9271 5.001 111229.487
10847 6.000 108467.216
12793 7.000 109649.586
14678 8.000 110080.170
16591 9.000 110602.513
18508 10.000 111044.513
20414 11.000 111345.497
22213 12.000 111061.224
24131 13.000 111372.116
26005 14.000 111446.872
27929 15.000 111714.898
29495 16.000 110603.319
31410 17.000 110855.870
33149 18.000 110496.304
34968 19.000 110423.990
36851 20.000 110551.342
38765 21.000 110756.088
40647 22.000 110854.850
42542 23.000 110978.030
44018 24.000 110043.102
45736 25.002 109759.362
47595 26.000 109833.192
49530 27.001 110064.249
51449 28.000 110246.971
52991 29.000 109635.663
54883 30.000 109765.817
56776 31.000 109888.011
58676 32.000 110017.177
60538 33.000 110069.028
62414 34.000 110141.264
63156 35.000 108266.726
63673 36.058 105949.572
64720 37.000 104951.235
65713 38.023 103694.194
65768 39.016 101140.698
65788 40.035 98595.024
65808 41.006 96290.837
65825 42.003 94029.663
65849 43.023 91833.011
65871 44.057 89708.514
65941 45.010 87901.870
65965 46.020 86003.257
65982 47.013 84209.068
66003 48.032 82447.945
66025 49.012 80827.060
66067 50.009 79266.449
66615 51.000 78370.186
68196 52.000 78687.341
70051 53.000 79302.567
71772 54.000 79746.188
73434 55.000 80109.313
75222 56.000 80594.646
77145 57.000 81204.786
78947 58.000 81668.660
80466 59.000 81829.618
81953 60.000 81952.650
