973 1.000 58369.377
1975 2.001 59220.686
2867 3.001 57325.764
3727 4.000 55899.927
4326 5.001 51906.093
5060 6.000 50596.770
5962 7.000 51100.682
6744 8.000 50578.015
7720 9.000 51464.431
8697 10.000 52180.038
9652 11.000 52647.220
10604 12.001 53017.097
11593 13.001 53502.339
12589 14.001 53949.678
13559 15.000 54234.680
14526 16.001 54469.882
15489 17.001 54664.888
16474 18.000 54913.257
17470 19.001 55166.545
18455 20.001 55362.268
19454 21.000 55581.693
20428 22.000 55712.046
21390 23.001 55798.389
22394 24.001 55983.430
23355 25.000 56050.915
24347 26.001 56184.030
25338 27.000 56306.569
26230 28.001 56205.162
27210 29.001 56295.040
28164 30.000 56327.121
29158 31.001 56433.714
30161 32.000 56551.193
31120 33.001 56580.702
32110 34.001 56663.463
33081 35.000 56710.274
34082 36.000 56802.701
35065 37.001 56860.896
36064 38.001 56942.027
37047 39.001 56994.639
37921 40.001 56880.446
38833 41.000 56828.488
39831 42.000 56901.117
40821 43.000 56959.130
41817 44.000 57022.702
42785 45.001 57045.953
43752 46.000 57067.451
44737 47.000 57110.511
45721 48.000 57151.126
46710 49.000 57195.746
47444 50.000 56932.409
48160 51.001 56658.189
48749 52.001 56247.969
49517 53.000 56056.604
50287 54.001 55873.715
50910 55.000 55537.788
51507 56.000 55185.905
52064 57.001 54803.138
52907 58.000 54731.053
53869 59.000 54781.703
54834 60.001 54833.209
