1862 1.000 111716.872
3414 2.000 102412.114
5318 3.000 106349.790
7135 4.000 107022.405
9037 5.001 108422.055
10884 6.000 108832.690
12763 7.000 109394.361
14662 8.000 109960.945
16525 9.000 110163.704
18385 10.000 110309.426
20302 11.000 110738.031
22187 12.000 110934.935
24091 13.000 111187.281
25968 14.000 111288.058
27853 15.000 111409.876
29669 16.001 111250.726
31527 17.000 111268.872
33423 18.000 111409.505
34969 19.000 110427.398
36854 20.000 110561.033
38784 21.000 110810.189
40695 22.000 110985.501
42586 23.000 111092.387
44456 24.000 111138.055
45918 25.000 110201.860
47635 26.000 109925.963
49539 27.000 110085.411
51445 28.000 110238.612
53328 29.000 110332.766
55217 30.000 110432.855
57127 31.000 110567.046
59020 32.000 110661.497
60932 33.000 110785.085
62802 34.000 110826.368
64689 35.000 110895.071
66612 36.000 111019.140
68543 37.000 111149.642
70469 38.000 111266.046
72370 39.000 111337.519
74275 40.000 111411.274
76180 41.000 111481.861
78095 42.000 111564.219
79994 43.000 111619.065
81897 44.000 111676.773
83826 45.000 111767.079
85759 46.000 111858.510
87709 47.000 111967.800
89644 48.000 112054.337
91568 49.000 112123.647
93504 50.000 112204.212
95276 51.000 112088.755
97066 52.000 111998.664
98891 53.000 111951.488
100779 54.000 111975.727
102719 55.000 112056.730
104669 56.000 112144.879
106601 57.000 112210.973
108538 58.000 112279.782
110477 59.000 112349.236
112423 60.000 112422.545
