1909 1.000 114491.685
3834 2.000 114996.368
5794 3.000 115867.177
7714 4.000 115707.686
9653 5.001 115817.840
11598 6.000 115977.120
13563 7.000 116252.276
15471 8.000 116029.657
17378 9.000 115850.051
19312 10.000 115867.157
21263 11.000 115976.552
23248 12.000 116237.162
25215 13.000 116375.365
27153 14.001 116362.885
29116 15.000 116462.455
30847 16.000 115674.067
32513 17.000 114751.339
34405 18.000 114681.728
36296 19.000 114617.132
38254 20.000 114759.739
40221 21.000 114915.529
42181 22.000 115036.895
44127 23.000 115111.641
46047 24.000 115117.212
48008 25.000 115218.587
49859 26.000 115058.700
51827 27.000 115169.281
53774 28.000 115228.597
55701 29.001 115239.792
57678 30.000 115355.069
59662 31.000 115474.045
61598 32.000 115494.911
63517 33.000 115484.692
65408 34.000 115425.556
67341 35.000 115441.180
69290 36.000 115481.989
71232 37.000 115511.148
73148 38.000 115496.085
75069 39.000 115489.842
76990 40.000 115483.756
78621 41.000 115054.457
80315 42.000 114735.649
81934 43.000 114325.815
83650 44.000 114067.917
85297 45.000 113728.866
87067 46.000 113565.124
88828 47.000 113397.247
90299 48.000 112873.595
92078 49.000 112748.024
93779 50.000 112534.309
95469 51.000 112316.224
97113 52.000 112052.888
98671 53.000 111702.945
100307 54.000 111451.554
102031 55.000 111306.169
104014 56.000 111442.953
105977 57.000 111554.271
107954 58.000 111676.421
109894 59.000 111755.805
111857 60.000 111856.998
