1873 1.000 112350.003
3765 2.000 112934.359
5663 3.000 113251.808
7521 4.000 112803.494
9413 5.000 112950.962
11289 6.000 112888.495
13078 7.000 112093.668
14967 8.000 112252.275
16518 9.000 110114.531
18117 10.000 108699.772
19981 11.000 108984.756
21877 12.001 109379.978
23811 13.000 109892.840
25717 14.000 110214.659
27620 15.000 110479.109
29481 16.000 110553.715
31373 17.000 110727.753
33219 18.000 110728.727
35031 19.000 110623.349
36922 20.000 110764.377
38807 21.000 110875.295
40688 22.000 110967.031
42574 23.000 111061.242
44428 24.000 111068.862
46305 25.000 111131.267
48138 26.000 111086.812
50048 27.000 111217.568
51972 28.000 111368.468
53741 29.001 111186.156
55531 30.000 111061.363
57419 31.000 111132.864
59293 32.000 111173.604
61182 33.001 111238.089
63066 34.000 111292.558
64957 35.000 111354.081
66819 36.000 111364.737
68756 37.000 111495.086
70662 38.000 111570.358
72428 39.000 111427.238
74161 40.000 111240.777
76055 41.000 111299.069
77774 42.000 111105.444
79624 43.000 111102.806
81295 44.000 110856.491
83014 45.000 110684.394
84866 46.000 110694.061
86721 47.001 110705.490
88616 48.000 110769.132
90488 49.001 110799.319
92367 50.000 110839.903
94239 51.000 110868.879
96126 52.000 110914.268
97984 53.000 110924.973
99559 54.002 110617.117
101185 55.000 110383.624
102740 56.001 110077.266
104247 57.000 109732.903
105567 58.000 109206.756
107171 59.000 108986.599
109052 60.000 109051.157
