1448 1.000 86877.567
3384 2.000 101508.479
5206 3.000 104113.337
6646 4.000 99682.025
8379 5.000 100544.521
10307 6.000 103066.771
11932 7.001 102258.669
13365 8.000 100236.022
14973 9.000 99816.030
15889 10.046 94899.540
17633 11.001 96170.610
19538 12.000 97688.217
21391 13.003 98707.753
22683 14.000 97209.746
24558 15.000 98230.749
26409 16.000 99030.897
28281 17.000 99814.965
30183 18.000 100609.888
32038 19.000 101171.535
33830 20.000 101489.721
35651 21.000 101858.045
37530 22.000 102352.452
39325 23.000 102586.635
41126 24.000 102813.616
42904 25.000 102967.850
44720 26.000 103198.543
45828 27.001 101838.061
47705 28.000 102223.554
49566 29.000 102548.771
51473 30.000 102945.688
53354 31.000 103265.680
55193 32.000 103485.850
56997 33.000 103629.694
58857 34.000 103864.097
60763 35.000 104164.223
62668 36.000 104446.246
63635 37.001 103189.368
64600 38.000 101998.663
65392 39.001 100600.699
67198 40.000 100796.526
69068 41.000 101074.456
70324 42.000 100462.355
71791 43.002 100169.402
73575 44.000 100329.468
75151 45.000 100201.313
76655 46.000 99984.713
78171 47.001 99791.679
80076 48.000 100094.210
81524 49.000 99824.634
83463 50.000 100155.372
85388 51.000 100456.096
86523 52.003 99828.324
88061 53.000 99691.613
89615 54.001 99571.295
91315 55.000 99615.518
92451 56.133 98820.482
93094 57.004 97987.269
93991 58.000 97232.045
95650 59.000 97271.038
97449 60.000 97448.807
