1884 1.000 112992.543
3782 2.000 113443.721
5684 3.000 113679.318
7542 4.000 113121.007
9443 5.001 113292.616
11304 6.000 113033.067
13202 7.000 113153.356
15111 8.000 113326.919
16974 9.000 113156.190
18744 10.000 112463.370
20392 11.000 111226.644
21906 12.000 109526.906
23793 13.000 109810.434
25662 14.000 109979.851
27526 15.000 110103.883
29393 16.000 110223.323
31287 17.001 110417.659
33144 18.000 110478.128
34995 19.000 110507.956
36871 20.000 110612.436
38717 21.000 110618.936
40563 22.000 110625.453
42448 23.000 110733.822
44297 24.000 110741.259
46179 25.001 110827.224
47975 26.000 110709.580
49888 27.000 110860.510
51793 28.000 110984.314
53711 29.000 111124.682
55588 30.000 111174.284
57468 31.000 111226.938
59353 32.001 111285.074
61214 33.000 111296.873
62939 34.000 111068.111
64807 35.000 111097.667
66674 36.000 111122.673
68560 37.000 111177.005
70475 38.000 111274.942
72342 39.000 111294.517
74226 40.000 111337.781
76141 41.000 111424.788
78011 42.000 111443.256
79889 43.001 111470.737
81767 44.000 111500.209
83551 45.000 111400.266
85188 46.000 111114.761
86763 47.000 110760.402
88643 48.000 110802.750
90519 49.000 110839.010
92418 50.000 110901.070
94331 51.000 110977.421
96255 52.000 111062.972
98161 53.000 111125.023
100042 54.000 111156.987
101925 55.000 111190.121
103845 56.000 111262.065
105748 57.000 111312.747
107645 58.000 111356.895
109542 59.000 111398.595
111431 60.001 111429.423
