77 1.007 4586.109
158 2.007 4722.783
240 3.007 4788.528
326 4.007 4881.119
384 5.007 4601.437
463 6.018 4615.875
548 7.007 4692.412
622 8.007 4660.906
704 9.007 4689.694
778 10.007 4664.745
862 11.007 4698.849
944 12.007 4717.291
1022 13.007 4714.399
1100 14.029 4704.531
1186 15.007 4741.820
1265 16.007 4741.746
1346 17.007 4748.699
1426 18.007 4751.559
1508 19.018 4757.650
1588 20.007 4762.427
1664 21.007 4752.745
1751 22.007 4774.014
1833 23.007 4780.362
1907 24.007 4766.189
1987 25.007 4767.552
2077 26.007 4791.873
2157 27.006 4792.195
2232 28.006 4781.773
2311 29.006 4780.331
2400 30.018 4797.163
2474 31.006 4787.418
2557 32.006 4793.445
2640 33.006 4799.101
2717 34.006 4793.825
2786 35.006 4775.163
2869 36.006 4780.847
2954 37.006 4789.487
3036 38.006 4792.926
3117 39.006 4794.647
3192 40.006 4787.271
3272 41.006 4787.592
3353 42.006 4789.314
3439 43.006 4797.952
3520 44.006 4799.363
3596 45.006 4794.051
3676 46.006 4794.179
3766 47.006 4807.072
3845 48.006 4805.680
3923 49.006 4803.118
4006 50.006 4806.661
4092 51.006 4813.581
4171 52.006 4812.179
4253 53.006 4814.210
4336 54.006 4817.278
4417 55.006 4818.054
4499 56.006 4819.880
4576 57.005 4816.385
4666 58.005 4826.452
4745 59.017 4824.071
4823 60.005 4822.565
