79 1.003 4725.884
162 2.014 4826.097
240 3.014 4777.671
329 4.003 4931.433
401 5.003 4809.267
473 6.036 4701.697
545 7.003 4669.581
622 8.003 4663.333
704 9.025 4680.318
781 10.003 4684.698
866 11.003 4722.474
943 12.014 4709.621
1021 13.003 4711.368
1104 14.003 4730.569
1189 15.014 4751.662
1265 16.014 4739.697
1338 17.047 4709.343
1417 18.002 4722.697
1501 19.002 4739.404
1581 20.002 4742.440
1659 21.002 4739.469
1746 22.002 4761.319
1829 23.002 4770.836
1908 24.002 4769.557
1990 25.002 4775.582
2078 26.002 4794.992
2157 27.013 4790.984
2237 28.002 4793.215
2319 29.002 4797.587
2401 30.013 4799.901
2469 31.002 4778.404
2547 32.002 4775.335
2624 33.002 4770.632
2707 34.002 4776.798
2784 35.002 4772.320
2864 36.002 4773.095
2946 37.002 4777.071
3028 38.002 4780.832
3041 39.035 4674.263
3058 40.013 4585.536
3078 41.046 4499.335
3123 42.002 4461.259
3212 43.002 4481.696
3289 44.002 4484.836
3362 45.001 4482.517
3445 46.001 4493.336
3528 47.001 4503.694
3604 48.001 4504.862
3679 49.001 4504.764
3767 50.001 4520.273
3850 51.001 4529.286
3928 52.001 4532.189
4003 53.001 4531.583
4093 54.001 4547.667
4174 55.001 4553.348
4252 56.001 4555.613
4332 57.001 4559.911
4406 58.001 4557.846
4485 59.001 4560.928
4553 60.001 4552.916
