82 1.006 4891.663
150 2.072 4342.686
233 3.006 4651.107
316 4.006 4733.261
398 5.006 4770.422
463 6.006 4625.668
553 7.006 4736.160
636 8.006 4766.687
713 9.006 4750.413
793 10.006 4755.377
880 11.006 4797.577
952 12.017 4753.434
1034 13.017 4766.250
1101 14.005 4716.762
1185 15.005 4738.317
1259 16.005 4719.683
1341 17.005 4731.474
1426 18.005 4751.954
1508 19.005 4760.803
1590 20.016 4766.113
1665 21.016 4753.425
1754 22.005 4782.527
1831 23.005 4775.471
1910 24.005 4773.988
1980 25.005 4751.049
2067 26.005 4769.074
2141 27.016 4754.940
2215 28.005 4745.596
2298 29.005 4753.682
2382 30.016 4761.453
2458 31.005 4756.684
2537 32.078 4745.333
2613 33.005 4750.228
2688 34.005 4742.862
2769 35.016 4744.697
2844 36.005 4739.390
2934 37.005 4757.246
3016 38.005 4761.533
3091 39.005 4754.830
3172 40.004 4757.465
3258 41.004 4767.285
3332 42.004 4759.497
3415 43.004 4764.629
3498 44.004 4769.518
3577 45.004 4768.874
3657 46.004 4769.553
3727 47.004 4757.439
3814 48.004 4767.079
3891 49.004 4764.060
3966 50.004 4758.801
4046 51.004 4759.614
4136 52.015 4770.895
4212 53.004 4767.934
4275 54.004 4749.643
4356 55.004 4751.654
4439 56.004 4755.734
4517 57.004 4754.407
4598 58.015 4755.313
4680 59.004 4759.005
4755 60.015 4753.808
