84 1.010 4988.257
161 2.010 4805.160
250 3.010 4982.907
328 4.021 4893.709
404 5.033 4815.781
483 6.010 4821.724
572 7.010 4895.760
648 8.010 4853.840
730 9.010 4861.218
811 10.023 4854.908
890 11.010 4850.116
969 12.010 4840.969
1050 13.010 4842.440
1133 14.010 4852.230
1209 15.023 4828.525
1288 16.021 4823.636
1354 17.010 4776.040
1444 18.010 4810.694
1526 19.010 4816.433
1604 20.010 4809.629
1681 21.010 4800.595
1771 22.021 4825.443
1849 23.021 4819.131
1927 24.010 4815.553
2016 25.010 4836.546
2091 26.010 4823.589
2173 27.010 4827.171
2256 28.010 4832.632
2340 29.021 4837.950
2420 30.009 4838.487
2497 31.021 4829.699
2584 32.009 4843.586
2667 33.009 4847.722
2737 34.009 4828.664
2806 35.009 4809.014
2894 36.009 4822.100
2970 37.009 4815.020
3034 38.009 4789.357
3109 39.009 4781.960
3197 40.009 4794.410
3276 41.009 4793.077
3355 42.009 4791.823
3438 43.009 4796.210
3525 44.009 4805.827
3600 45.009 4799.036
3679 46.009 4797.772
3763 47.009 4802.924
3845 48.009 4805.355
3928 49.020 4807.845
4004 50.009 4803.951
4091 51.009 4812.109
4171 52.009 4811.877
4244 53.053 4799.719
4318 54.009 4797.014
4408 55.009 4807.977
4483 56.009 4802.483
4553 57.009 4791.908
4635 58.008 4794.125
4723 59.020 4801.450
4798 60.009 4797.318
