89 1.008 5298.192
178 2.008 5319.427
246 3.008 4906.801
327 4.008 4895.427
417 5.008 4996.371
492 6.008 4913.750
574 7.008 4914.657
663 8.008 4967.742
741 9.008 4935.863
823 10.008 4934.249
909 11.007 4954.829
981 12.007 4901.940
1064 13.007 4907.946
1150 14.007 4925.995
1226 15.007 4901.583
1308 16.007 4902.715
1397 17.007 4928.480
1475 18.007 4914.706
1550 19.007 4892.859
1628 20.007 4882.238
1713 21.007 4892.633
1792 22.007 4885.687
1873 23.018 4882.215
1956 24.007 4888.558
2020 25.007 4846.637
2101 26.007 4847.149
2181 27.007 4845.424
2268 28.007 4858.809
2342 29.007 4844.376
2422 30.007 4842.897
2499 31.007 4835.705
2589 32.007 4853.338
2662 33.018 4837.391
2742 34.007 4837.858
2819 35.007 4831.641
2905 36.007 4840.778
2984 37.007 4838.054
3066 38.007 4840.218
3144 39.007 4836.091
3225 40.007 4836.691
3300 41.018 4827.190
3379 42.006 4826.408
3469 43.006 4839.749
3548 44.006 4837.483
3629 45.006 4837.990
3717 46.006 4847.589
3796 47.006 4845.315
3877 48.006 4845.621
3959 49.006 4847.135
4044 50.028 4850.042
4116 51.006 4841.770
4182 52.006 4824.820
4269 53.006 4832.280
4351 54.006 4833.907
4432 55.017 4833.400
4506 56.006 4827.343
4596 57.006 4837.393
4678 58.006 4838.818
4755 59.006 4835.112
4832 60.006 4831.526
