84 1.019 4946.045
165 2.008 4930.647
247 3.008 4927.307
328 4.008 4910.442
409 5.008 4900.402
483 6.008 4823.793
571 7.008 4888.923
653 8.008 4892.819
731 9.008 4869.215
807 10.008 4838.333
894 11.008 4873.023
972 12.008 4856.955
1051 13.007 4847.981
1130 14.007 4840.283
1213 15.007 4849.602
1291 16.007 4839.018
1364 17.018 4808.897
1445 18.007 4814.708
1521 19.018 4798.514
1600 20.007 4798.261
1678 21.007 4792.640
1764 22.007 4809.353
1845 23.007 4811.549
1922 24.018 4801.353
2000 25.007 4798.639
2090 26.007 4821.769
2167 27.007 4814.315
2236 28.007 4790.232
2315 29.007 4788.508
2399 30.007 4796.907
2472 31.007 4783.463
2553 32.007 4785.849
2636 33.007 4791.737
2714 34.007 4788.455
2787 35.031 4773.421
2861 36.007 4767.444
2948 37.007 4779.673
3025 38.007 4775.479
3099 39.007 4766.882
3177 40.007 4764.715
3267 41.007 4780.211
3344 42.007 4776.401
3424 43.007 4776.952
3502 44.006 4774.753
3587 45.006 4781.984
3665 46.006 4779.770
3745 47.029 4777.946
3822 48.006 4776.871
3901 49.006 4776.120
3983 50.006 4779.001
4059 51.017 4773.683
4147 52.006 4784.441
4228 53.006 4785.870
4300 54.006 4777.247
4380 55.006 4777.663
4469 56.006 4787.698
4545 57.006 4783.715
4626 58.006 4785.033
4705 59.006 4784.272
4784 60.006 4783.536
