83 1.008 4938.815
163 2.019 4843.291
250 3.008 4986.475
333 4.008 4984.781
395 5.030 4711.446
469 6.008 4683.719
548 7.008 4691.762
630 8.008 4720.235
709 9.008 4722.490
776 10.008 4652.267
864 11.008 4709.354
946 12.008 4726.919
1024 13.008 4723.245
1106 14.008 4737.317
1191 15.019 4758.002
1262 16.008 4730.201
1344 17.008 4741.393
1409 18.008 4694.678
1496 19.008 4722.324
1569 20.008 4705.199
1640 21.019 4681.508
1723 22.008 4697.457
1798 23.008 4688.881
1886 24.008 4713.511
1967 25.008 4719.379
2039 26.041 4698.013
2124 27.007 4718.695
2207 28.007 4728.028
2285 29.007 4726.369
2363 30.007 4724.826
2442 31.007 4725.337
2529 32.007 4740.797
2604 33.007 4733.497
2684 34.007 4735.478
2768 35.007 4744.181
2845 36.007 4740.727
2928 37.007 4747.208
3005 38.007 4743.851
3094 39.007 4759.151
3176 40.007 4763.175
3250 41.007 4755.287
3333 42.007 4760.643
3422 43.018 4772.882
3500 44.018 4770.785
3582 45.018 4774.103
3661 46.007 4774.506
3745 47.007 4780.169
3827 48.007 4783.087
3906 49.007 4782.211
3992 50.007 4789.754
4072 51.007 4789.970
4150 52.007 4787.844
4238 53.007 4797.139
4321 54.007 4800.526
4392 55.007 4790.706
4476 56.007 4795.156
4553 57.006 4792.088
4632 58.006 4791.203
4713 59.006 4792.364
4801 60.006 4800.499
